,state,district,category,type,date,crimes
13129,Selangor,Petaling Jaya,property,theft_vehicle_lorry,2017,85
13130,Selangor,Petaling Jaya,property,theft_vehicle_lorry,2018,51
13131,Selangor,Petaling Jaya,property,theft_vehicle_lorry,2019,58
13132,Selangor,Petaling Jaya,property,theft_vehicle_lorry,2020,40
13133,Selangor,Petaling Jaya,property,theft_vehicle_lorry,2021,28
13134,Selangor,Petaling Jaya,property,theft_vehicle_lorry,2022,17
13135,Selangor,Petaling Jaya,property,theft_vehicle_lorry,2023,24
13136,Selangor,Petaling Jaya,property,theft_vehicle_motorcar,2016,578
13137,Selangor,Petaling Jaya,property,theft_vehicle_motorcar,2017,425
13138,Selangor,Petaling Jaya,property,theft_vehicle_motorcar,2018,412
13139,Selangor,Petaling Jaya,property,theft_vehicle_motorcar,2019,412
13140,Selangor,Petaling Jaya,property,theft_vehicle_motorcar,2020,258
13141,Selangor,Petaling Jaya,property,theft_vehicle_motorcar,2021,109
13142,Selangor,Petaling Jaya,property,theft_vehicle_motorcar,2022,125
13143,Selangor,Petaling Jaya,property,theft_vehicle_motorcar,2023,123
13144,Selangor,Petaling Jaya,property,theft_vehicle_motorcycle,2016,1211
13145,Selangor,Petaling Jaya,property,theft_vehicle_motorcycle,2017,1225
13146,Selangor,Petaling Jaya,property,theft_vehicle_motorcycle,2018,877
13147,Selangor,Petaling Jaya,property,theft_vehicle_motorcycle,2019,837
13148,Selangor,Petaling Jaya,property,theft_vehicle_motorcycle,2020,545
13149,Selangor,Petaling Jaya,property,theft_vehicle_motorcycle,2021,292
13150,Selangor,Petaling Jaya,property,theft_vehicle_motorcycle,2022,318
13151,Selangor,Petaling Jaya,property,theft_vehicle_motorcycle,2023,292
13152,Selangor,Sabak Bernam,assault,causing_injury,2016,30
13153,Selangor,Sabak Bernam,assault,causing_injury,2017,25
13154,Selangor,Sabak Bernam,assault,causing_injury,2018,29
13155,Selangor,Sabak Bernam,assault,causing_injury,2019,23
13156,Selangor,Sabak Bernam,assault,causing_injury,2020,19
13157,Selangor,Sabak Bernam,assault,causing_injury,2021,16
13158,Selangor,Sabak Bernam,assault,causing_injury,2022,14
13159,Selangor,Sabak Bernam,assault,causing_injury,2023,20
13160,Selangor,Sabak Bernam,assault,murder,2016,3
13161,Selangor,Sabak Bernam,assault,murder,2017,0
13162,Selangor,Sabak Bernam,assault,murder,2018,1
13163,Selangor,Sabak Bernam,assault,murder,2019,1
13164,Selangor,Sabak Bernam,assault,murder,2020,0
13165,Selangor,Sabak Bernam,assault,murder,2021,0
13166,Selangor,Sabak Bernam,assault,murder,2022,0
13167,Selangor,Sabak Bernam,assault,murder,2023,1
13168,Selangor,Sabak Bernam,assault,rape,2016,10
13169,Selangor,Sabak Bernam,assault,rape,2017,15
13170,Selangor,Sabak Bernam,assault,rape,2018,7
13171,Selangor,Sabak Bernam,assault,rape,2019,8
13172,Selangor,Sabak Bernam,assault,rape,2020,11
13173,Selangor,Sabak Bernam,assault,rape,2021,12
13174,Selangor,Sabak Bernam,assault,rape,2022,7
13175,Selangor,Sabak Bernam,assault,rape,2023,9
13176,Selangor,Sabak Bernam,assault,robbery_gang_armed,2016,0
13177,Selangor,Sabak Bernam,assault,robbery_gang_armed,2017,0
13178,Selangor,Sabak Bernam,assault,robbery_gang_armed,2018,0
13179,Selangor,Sabak Bernam,assault,robbery_gang_armed,2019,0
13180,Selangor,Sabak Bernam,assault,robbery_gang_armed,2020,0
13181,Selangor,Sabak Bernam,assault,robbery_gang_armed,2021,0
13182,Selangor,Sabak Bernam,assault,robbery_gang_armed,2022,0
13183,Selangor,Sabak Bernam,assault,robbery_gang_armed,2023,0
13184,Selangor,Sabak Bernam,assault,robbery_gang_unarmed,2016,14
13185,Selangor,Sabak Bernam,assault,robbery_gang_unarmed,2017,16
13186,Selangor,Sabak Bernam,assault,robbery_gang_unarmed,2018,12
13187,Selangor,Sabak Bernam,assault,robbery_gang_unarmed,2019,13
13188,Selangor,Sabak Bernam,assault,robbery_gang_unarmed,2020,17
13189,Selangor,Sabak Bernam,assault,robbery_gang_unarmed,2021,4
13190,Selangor,Sabak Bernam,assault,robbery_gang_unarmed,2022,4
13191,Selangor,Sabak Bernam,assault,robbery_gang_unarmed,2023,3
13192,Selangor,Sabak Bernam,assault,robbery_solo_armed,2016,0
13193,Selangor,Sabak Bernam,assault,robbery_solo_armed,2017,0
13194,Selangor,Sabak Bernam,assault,robbery_solo_armed,2018,2
13195,Selangor,Sabak Bernam,assault,robbery_solo_armed,2019,0
13196,Selangor,Sabak Bernam,assault,robbery_solo_armed,2020,0
13197,Selangor,Sabak Bernam,assault,robbery_solo_armed,2021,0
13198,Selangor,Sabak Bernam,assault,robbery_solo_armed,2022,0
13199,Selangor,Sabak Bernam,assault,robbery_solo_armed,2023,0
13200,Selangor,Sabak Bernam,assault,robbery_solo_unarmed,2016,10
13201,Selangor,Sabak Bernam,assault,robbery_solo_unarmed,2017,9
13202,Selangor,Sabak Bernam,assault,robbery_solo_unarmed,2018,5
13203,Selangor,Sabak Bernam,assault,robbery_solo_unarmed,2019,11
13204,Selangor,Sabak Bernam,assault,robbery_solo_unarmed,2020,11
13205,Selangor,Sabak Bernam,assault,robbery_solo_unarmed,2021,3
13206,Selangor,Sabak Bernam,assault,robbery_solo_unarmed,2022,1
13207,Selangor,Sabak Bernam,assault,robbery_solo_unarmed,2023,4
13208,Selangor,Sabak Bernam,property,break_in,2016,95
13209,Selangor,Sabak Bernam,property,break_in,2017,104
13210,Selangor,Sabak Bernam,property,break_in,2018,81
13211,Selangor,Sabak Bernam,property,break_in,2019,100
13212,Selangor,Sabak Bernam,property,break_in,2020,60
13213,Selangor,Sabak Bernam,property,break_in,2021,58
13214,Selangor,Sabak Bernam,property,break_in,2022,43
13215,Selangor,Sabak Bernam,property,break_in,2023,46
13216,Selangor,Sabak Bernam,property,theft_other,2016,109
13217,Selangor,Sabak Bernam,property,theft_other,2017,102
13218,Selangor,Sabak Bernam,property,theft_other,2018,107
13219,Selangor,Sabak Bernam,property,theft_other,2019,102
13220,Selangor,Sabak Bernam,property,theft_other,2020,102
13221,Selangor,Sabak Bernam,property,theft_other,2021,57
13222,Selangor,Sabak Bernam,property,theft_other,2022,46
13223,Selangor,Sabak Bernam,property,theft_other,2023,45
13224,Selangor,Sabak Bernam,property,theft_vehicle_lorry,2016,3
13225,Selangor,Sabak Bernam,property,theft_vehicle_lorry,2017,12
13226,Selangor,Sabak Bernam,property,theft_vehicle_lorry,2018,8
13227,Selangor,Sabak Bernam,property,theft_vehicle_lorry,2019,2
13228,Selangor,Sabak Bernam,property,theft_vehicle_lorry,2020,2
13229,Selangor,Sabak Bernam,property,theft_vehicle_lorry,2021,3
13230,Selangor,Sabak Bernam,property,theft_vehicle_lorry,2022,1
13231,Selangor,Sabak Bernam,property,theft_vehicle_lorry,2023,1
13232,Selangor,Sabak Bernam,property,theft_vehicle_motorcar,2016,10
13233,Selangor,Sabak Bernam,property,theft_vehicle_motorcar,2017,12
13234,Selangor,Sabak Bernam,property,theft_vehicle_motorcar,2018,10
13235,Selangor,Sabak Bernam,property,theft_vehicle_motorcar,2019,12
13236,Selangor,Sabak Bernam,property,theft_vehicle_motorcar,2020,4
13237,Selangor,Sabak Bernam,property,theft_vehicle_motorcar,2021,3
13238,Selangor,Sabak Bernam,property,theft_vehicle_motorcar,2022,4
13239,Selangor,Sabak Bernam,property,theft_vehicle_motorcar,2023,7
13240,Selangor,Sabak Bernam,property,theft_vehicle_motorcycle,2016,135
13241,Selangor,Sabak Bernam,property,theft_vehicle_motorcycle,2017,102
13242,Selangor,Sabak Bernam,property,theft_vehicle_motorcycle,2018,97
13243,Selangor,Sabak Bernam,property,theft_vehicle_motorcycle,2019,48
13244,Selangor,Sabak Bernam,property,theft_vehicle_motorcycle,2020,39
13245,Selangor,Sabak Bernam,property,theft_vehicle_motorcycle,2021,23
13246,Selangor,Sabak Bernam,property,theft_vehicle_motorcycle,2022,30
13247,Selangor,Sabak Bernam,property,theft_vehicle_motorcycle,2023,28
13248,Selangor,Sepang,assault,causing_injury,2016,80
13249,Selangor,Sepang,assault,causing_injury,2017,54
13250,Selangor,Sepang,assault,causing_injury,2018,54
13251,Selangor,Sepang,assault,causing_injury,2019,44
13252,Selangor,Sepang,assault,causing_injury,2020,43
13253,Selangor,Sepang,assault,causing_injury,2021,42
13254,Selangor,Sepang,assault,causing_injury,2022,48
13255,Selangor,Sepang,assault,causing_injury,2023,54
13256,Selangor,Sepang,assault,murder,2016,5
13257,Selangor,Sepang,assault,murder,2017,7
13258,Selangor,Sepang,assault,murder,2018,3
13259,Selangor,Sepang,assault,murder,2019,10
13260,Selangor,Sepang,assault,murder,2020,2
13261,Selangor,Sepang,assault,murder,2021,3
13262,Selangor,Sepang,assault,murder,2022,1
13263,Selangor,Sepang,assault,murder,2023,5
13264,Selangor,Sepang,assault,rape,2016,18
13265,Selangor,Sepang,assault,rape,2017,14
13266,Selangor,Sepang,assault,rape,2018,26
13267,Selangor,Sepang,assault,rape,2019,23
13268,Selangor,Sepang,assault,rape,2020,23
13269,Selangor,Sepang,assault,rape,2021,22
13270,Selangor,Sepang,assault,rape,2022,22
13271,Selangor,Sepang,assault,rape,2023,22
13272,Selangor,Sepang,assault,robbery_gang_armed,2016,0
13273,Selangor,Sepang,assault,robbery_gang_armed,2017,2
13274,Selangor,Sepang,assault,robbery_gang_armed,2018,1
13275,Selangor,Sepang,assault,robbery_gang_armed,2019,0
13276,Selangor,Sepang,assault,robbery_gang_armed,2020,0
13277,Selangor,Sepang,assault,robbery_gang_armed,2021,0
13278,Selangor,Sepang,assault,robbery_gang_armed,2022,1
13279,Selangor,Sepang,assault,robbery_gang_armed,2023,0
13280,Selangor,Sepang,assault,robbery_gang_unarmed,2016,131
13281,Selangor,Sepang,assault,robbery_gang_unarmed,2017,80
13282,Selangor,Sepang,assault,robbery_gang_unarmed,2018,64
13283,Selangor,Sepang,assault,robbery_gang_unarmed,2019,58
13284,Selangor,Sepang,assault,robbery_gang_unarmed,2020,32
13285,Selangor,Sepang,assault,robbery_gang_unarmed,2021,41
13286,Selangor,Sepang,assault,robbery_gang_unarmed,2022,18
13287,Selangor,Sepang,assault,robbery_gang_unarmed,2023,42
13288,Selangor,Sepang,assault,robbery_solo_armed,2016,0
13289,Selangor,Sepang,assault,robbery_solo_armed,2017,0
13290,Selangor,Sepang,assault,robbery_solo_armed,2018,0
13291,Selangor,Sepang,assault,robbery_solo_armed,2019,0
13292,Selangor,Sepang,assault,robbery_solo_armed,2020,0
13293,Selangor,Sepang,assault,robbery_solo_armed,2021,0
13294,Selangor,Sepang,assault,robbery_solo_armed,2022,0
13295,Selangor,Sepang,assault,robbery_solo_armed,2023,3
13296,Selangor,Sepang,assault,robbery_solo_unarmed,2016,24
13297,Selangor,Sepang,assault,robbery_solo_unarmed,2017,27
13298,Selangor,Sepang,assault,robbery_solo_unarmed,2018,21
13299,Selangor,Sepang,assault,robbery_solo_unarmed,2019,20
13300,Selangor,Sepang,assault,robbery_solo_unarmed,2020,50
13301,Selangor,Sepang,assault,robbery_solo_unarmed,2021,16
13302,Selangor,Sepang,assault,robbery_solo_unarmed,2022,6
13303,Selangor,Sepang,assault,robbery_solo_unarmed,2023,17
13304,Selangor,Sepang,property,break_in,2016,221
13305,Selangor,Sepang,property,break_in,2017,120
13306,Selangor,Sepang,property,break_in,2018,111
13307,Selangor,Sepang,property,break_in,2019,95
13308,Selangor,Sepang,property,break_in,2020,99
13309,Selangor,Sepang,property,break_in,2021,82
13310,Selangor,Sepang,property,break_in,2022,98
13311,Selangor,Sepang,property,break_in,2023,92
13312,Selangor,Sepang,property,theft_other,2016,387
13313,Selangor,Sepang,property,theft_other,2017,246
13314,Selangor,Sepang,property,theft_other,2018,216
13315,Selangor,Sepang,property,theft_other,2019,227
13316,Selangor,Sepang,property,theft_other,2020,199
13317,Selangor,Sepang,property,theft_other,2021,243
13318,Selangor,Sepang,property,theft_other,2022,294
13319,Selangor,Sepang,property,theft_other,2023,320
13320,Selangor,Sepang,property,theft_vehicle_lorry,2016,36
13321,Selangor,Sepang,property,theft_vehicle_lorry,2017,14
13322,Selangor,Sepang,property,theft_vehicle_lorry,2018,12
13323,Selangor,Sepang,property,theft_vehicle_lorry,2019,6
13324,Selangor,Sepang,property,theft_vehicle_lorry,2020,8
13325,Selangor,Sepang,property,theft_vehicle_lorry,2021,8
13326,Selangor,Sepang,property,theft_vehicle_lorry,2022,11
13327,Selangor,Sepang,property,theft_vehicle_lorry,2023,14
13328,Selangor,Sepang,property,theft_vehicle_motorcar,2016,76
13329,Selangor,Sepang,property,theft_vehicle_motorcar,2017,48
13330,Selangor,Sepang,property,theft_vehicle_motorcar,2018,47
13331,Selangor,Sepang,property,theft_vehicle_motorcar,2019,59
13332,Selangor,Sepang,property,theft_vehicle_motorcar,2020,30
13333,Selangor,Sepang,property,theft_vehicle_motorcar,2021,18
13334,Selangor,Sepang,property,theft_vehicle_motorcar,2022,38
13335,Selangor,Sepang,property,theft_vehicle_motorcar,2023,34
13336,Selangor,Sepang,property,theft_vehicle_motorcycle,2016,195
13337,Selangor,Sepang,property,theft_vehicle_motorcycle,2017,170
13338,Selangor,Sepang,property,theft_vehicle_motorcycle,2018,148
13339,Selangor,Sepang,property,theft_vehicle_motorcycle,2019,136
13340,Selangor,Sepang,property,theft_vehicle_motorcycle,2020,85
13341,Selangor,Sepang,property,theft_vehicle_motorcycle,2021,75
13342,Selangor,Sepang,property,theft_vehicle_motorcycle,2022,90
13343,Selangor,Sepang,property,theft_vehicle_motorcycle,2023,109
13344,Selangor,Serdang,assault,causing_injury,2016,55
13345,Selangor,Serdang,assault,causing_injury,2017,47
13346,Selangor,Serdang,assault,causing_injury,2018,52
13347,Selangor,Serdang,assault,causing_injury,2019,79
13348,Selangor,Serdang,assault,causing_injury,2020,62
13349,Selangor,Serdang,assault,causing_injury,2021,44
13350,Selangor,Serdang,assault,causing_injury,2022,43
13351,Selangor,Serdang,assault,causing_injury,2023,42
13352,Selangor,Serdang,assault,murder,2016,3
13353,Selangor,Serdang,assault,murder,2017,6
13354,Selangor,Serdang,assault,murder,2018,6
13355,Selangor,Serdang,assault,murder,2019,8
13356,Selangor,Serdang,assault,murder,2020,9
13357,Selangor,Serdang,assault,murder,2021,2
13358,Selangor,Serdang,assault,murder,2022,5
13359,Selangor,Serdang,assault,murder,2023,6
13360,Selangor,Serdang,assault,rape,2016,13
13361,Selangor,Serdang,assault,rape,2017,20
13362,Selangor,Serdang,assault,rape,2018,12
13363,Selangor,Serdang,assault,rape,2019,15
13364,Selangor,Serdang,assault,rape,2020,20
13365,Selangor,Serdang,assault,rape,2021,15
13366,Selangor,Serdang,assault,rape,2022,20
13367,Selangor,Serdang,assault,rape,2023,16
13368,Selangor,Serdang,assault,robbery_gang_armed,2016,0
13369,Selangor,Serdang,assault,robbery_gang_armed,2017,2
13370,Selangor,Serdang,assault,robbery_gang_armed,2018,1
13371,Selangor,Serdang,assault,robbery_gang_armed,2019,1
13372,Selangor,Serdang,assault,robbery_gang_armed,2020,0
13373,Selangor,Serdang,assault,robbery_gang_armed,2021,0
13374,Selangor,Serdang,assault,robbery_gang_armed,2022,0
13375,Selangor,Serdang,assault,robbery_gang_armed,2023,0
13376,Selangor,Serdang,assault,robbery_gang_unarmed,2016,312
13377,Selangor,Serdang,assault,robbery_gang_unarmed,2017,295
13378,Selangor,Serdang,assault,robbery_gang_unarmed,2018,194
13379,Selangor,Serdang,assault,robbery_gang_unarmed,2019,130
13380,Selangor,Serdang,assault,robbery_gang_unarmed,2020,106
13381,Selangor,Serdang,assault,robbery_gang_unarmed,2021,79
13382,Selangor,Serdang,assault,robbery_gang_unarmed,2022,61
13383,Selangor,Serdang,assault,robbery_gang_unarmed,2023,52
13384,Selangor,Serdang,assault,robbery_solo_armed,2016,0
13385,Selangor,Serdang,assault,robbery_solo_armed,2017,1
13386,Selangor,Serdang,assault,robbery_solo_armed,2018,0
13387,Selangor,Serdang,assault,robbery_solo_armed,2019,0
13388,Selangor,Serdang,assault,robbery_solo_armed,2020,0
13389,Selangor,Serdang,assault,robbery_solo_armed,2021,0
13390,Selangor,Serdang,assault,robbery_solo_armed,2022,0
13391,Selangor,Serdang,assault,robbery_solo_armed,2023,0
13392,Selangor,Serdang,assault,robbery_solo_unarmed,2016,50
13393,Selangor,Serdang,assault,robbery_solo_unarmed,2017,77
13394,Selangor,Serdang,assault,robbery_solo_unarmed,2018,110
13395,Selangor,Serdang,assault,robbery_solo_unarmed,2019,78
13396,Selangor,Serdang,assault,robbery_solo_unarmed,2020,104
13397,Selangor,Serdang,assault,robbery_solo_unarmed,2021,131
13398,Selangor,Serdang,assault,robbery_solo_unarmed,2022,67
13399,Selangor,Serdang,assault,robbery_solo_unarmed,2023,87
13400,Selangor,Serdang,property,break_in,2016,515
13401,Selangor,Serdang,property,break_in,2017,292
13402,Selangor,Serdang,property,break_in,2018,277
13403,Selangor,Serdang,property,break_in,2019,331
13404,Selangor,Serdang,property,break_in,2020,226
13405,Selangor,Serdang,property,break_in,2021,179
13406,Selangor,Serdang,property,break_in,2022,166
13407,Selangor,Serdang,property,break_in,2023,189
13408,Selangor,Serdang,property,theft_other,2016,693
13409,Selangor,Serdang,property,theft_other,2017,316
13410,Selangor,Serdang,property,theft_other,2018,303
13411,Selangor,Serdang,property,theft_other,2019,309
13412,Selangor,Serdang,property,theft_other,2020,320
13413,Selangor,Serdang,property,theft_other,2021,369
13414,Selangor,Serdang,property,theft_other,2022,336
13415,Selangor,Serdang,property,theft_other,2023,278
13416,Selangor,Serdang,property,theft_vehicle_lorry,2016,117
13417,Selangor,Serdang,property,theft_vehicle_lorry,2017,49
13418,Selangor,Serdang,property,theft_vehicle_lorry,2018,63
13419,Selangor,Serdang,property,theft_vehicle_lorry,2019,59
13420,Selangor,Serdang,property,theft_vehicle_lorry,2020,38
13421,Selangor,Serdang,property,theft_vehicle_lorry,2021,24
13422,Selangor,Serdang,property,theft_vehicle_lorry,2022,34
13423,Selangor,Serdang,property,theft_vehicle_lorry,2023,30
13424,Selangor,Serdang,property,theft_vehicle_motorcar,2016,404
13425,Selangor,Serdang,property,theft_vehicle_motorcar,2017,349
13426,Selangor,Serdang,property,theft_vehicle_motorcar,2018,310
13427,Selangor,Serdang,property,theft_vehicle_motorcar,2019,259
13428,Selangor,Serdang,property,theft_vehicle_motorcar,2020,156
13429,Selangor,Serdang,property,theft_vehicle_motorcar,2021,104
13430,Selangor,Serdang,property,theft_vehicle_motorcar,2022,133
13431,Selangor,Serdang,property,theft_vehicle_motorcar,2023,106
13432,Selangor,Serdang,property,theft_vehicle_motorcycle,2016,429
13433,Selangor,Serdang,property,theft_vehicle_motorcycle,2017,366
13434,Selangor,Serdang,property,theft_vehicle_motorcycle,2018,338
13435,Selangor,Serdang,property,theft_vehicle_motorcycle,2019,315
13436,Selangor,Serdang,property,theft_vehicle_motorcycle,2020,222
13437,Selangor,Serdang,property,theft_vehicle_motorcycle,2021,152
13438,Selangor,Serdang,property,theft_vehicle_motorcycle,2022,173
13439,Selangor,Serdang,property,theft_vehicle_motorcycle,2023,147
13440,Selangor,Sg. Buloh,assault,causing_injury,2016,44
13441,Selangor,Sg. Buloh,assault,causing_injury,2017,60
13442,Selangor,Sg. Buloh,assault,causing_injury,2018,59
13443,Selangor,Sg. Buloh,assault,causing_injury,2019,50
13444,Selangor,Sg. Buloh,assault,causing_injury,2020,38
13445,Selangor,Sg. Buloh,assault,murder,2016,4
13446,Selangor,Sg. Buloh,assault,murder,2017,3
13447,Selangor,Sg. Buloh,assault,murder,2018,2
13448,Selangor,Sg. Buloh,assault,murder,2019,4
13449,Selangor,Sg. Buloh,assault,murder,2020,3
13450,Selangor,Sg. Buloh,assault,rape,2016,20
13451,Selangor,Sg. Buloh,assault,rape,2017,21
